ID,Sales 
T1190158,42194.24605990541
T1190159,41074.79568120824
T1190160,39266.13183543156
T1190161,40700.35644290604
T1190162,32500.079929848827
T1190163,27103.270112389695
T1190164,41599.11716982982
T1190165,35992.090889686995
T1190166,39525.36965056739
T1190167,46226.36036269213
T1190168,35152.29893345861
T1190169,74755.1331136542
T1190170,37266.78372415403
T1190171,41800.549408402796
T1190172,34076.17821593034
T1190173,35109.61897265102
T1190174,46578.42121982224
T1190175,56713.98276518071
T1190176,47687.73784798592
T1190177,29534.901059914875
T1190178,48580.47183271034
T1190179,43771.84803279151
T1190180,49747.20220851911
T1190181,45486.77403086494
T1190182,36289.40711148724
T1190183,41101.32958976008
T1190184,48649.84423726358
T1190185,46817.59973717466
T1190186,45094.20311683108
T1190187,58805.17440803525
T1190188,73335.04779239141
T1190189,47806.36897487478
T1190190,47619.19256530129
T1190191,61657.11771453822
T1190192,56077.97335752682
T1190193,68396.4706858785
T1190194,34304.95705744685
T1190195,39399.14660423429
T1190196,45656.61799655511
T1190197,40466.76420117217
T1190198,60164.766290698564
T1190199,57125.96582345429
T1190200,33154.502563117545
T1190201,52960.86369273988
T1190202,46942.85905991069
T1190203,27965.481811241072
T1190204,63066.61192192117
T1190205,60226.400546809215
T1190206,46912.63235362428
T1190207,46680.68744337586
T1190208,28491.645754635865
T1190209,40415.486930702806
T1190210,47716.06540796308
T1190211,72107.41758295234
T1190212,47741.66736745166
T1190213,47317.74686706175
T1190214,75083.06158413384
T1190215,47873.12978344696
T1190216,47120.57264028196
T1190217,40034.85067642978
T1190218,44827.955517211296
T1190219,67683.35731830129
T1190220,50167.49270879537
T1190221,56213.55592068198
T1190222,43539.68204311559
T1190223,45744.708122830765
T1190224,34330.25413919284
T1190225,40652.95089084539
T1190226,37654.15474608771
T1190227,45202.60740358633
T1190228,29604.222656152087
T1190229,55964.99546058428
T1190230,75421.16451553284
T1190231,50941.833841623964
T1190232,34336.86737587273
T1190233,76639.25474215506
T1190234,58882.6459831862
T1190235,74373.32124828857
T1190236,61430.37586509704
T1190237,46495.654280140254
T1190238,51699.426802979026
T1190239,36917.15432991485
T1190240,45636.46743164006
T1190241,61781.663650679104
T1190242,67340.87100179674
T1190243,38462.14108934315
T1190244,36034.24456899737
T1190245,48232.68573863862
T1190246,27335.27531049237
T1190247,32960.45023318852
T1190248,31951.15838288133
T1190249,47021.33455057987
T1190250,27788.99216789232
T1190251,36908.38011077583
T1190252,57629.2461488205
T1190253,39651.24480756828
T1190254,62483.04847564675
T1190255,46243.98963203061
T1190256,46704.99023847492
T1190257,41493.38029396729
T1190258,45369.62644113284
T1190259,66598.22127937386
T1190260,47833.384077078335
T1190261,73247.74450850024
T1190262,33377.03295148218
T1190263,46682.188352354526
T1190264,50187.533830058
T1190265,79626.72880915567
T1190266,46877.16989897967
T1190267,64979.18746785502
T1190268,69478.89168061665
T1190269,55964.99546058428
T1190270,55418.91752451909
T1190271,39371.36575934409
T1190272,55587.33575849142
T1190273,71321.83586039979
T1190274,37196.125451147236
T1190275,57469.1097787991
T1190276,39060.734095264874
T1190277,48931.40441896906
T1190278,68392.19208451596
T1190279,48123.18928199604
T1190280,46470.51351844269
T1190281,57922.10817445775
T1190282,37509.957807670566
T1190283,46172.300932056
T1190284,38778.86258090965
T1190285,38503.683550729875
T1190286,29443.383984843385
T1190287,46786.65496773506
T1190288,32234.46931051284
T1190289,43247.05013248518
T1190290,34914.85336025109
T1190291,42227.58793840245
T1190292,83698.79776441472
T1190293,48002.201585378985
T1190294,111433.42700822234
T1190295,59087.72633193679
T1190296,49020.829780188404
T1190297,37693.294590731544
T1190298,66451.60369845794
T1190299,71031.73979543119
T1190300,41555.850176458945
T1190301,42306.283418630264
T1190302,47251.66208560733
T1190303,48179.45136428162
T1190304,67502.45997734857
T1190305,30628.516223452163
T1190306,34002.333319430494
T1190307,57808.305437061
T1190308,28597.313674771445
T1190309,20190.155950415687
T1190310,45141.049025152395
T1190311,48689.16471497314
T1190312,67160.88806059965
T1190313,47150.67203924412
T1190314,36256.40962168835
T1190315,33714.84464760247
T1190316,48285.308470238146
T1190317,34440.90633220729
T1190318,47235.49117965653
T1190319,32823.30333613444
T1190320,39203.58915488446
T1190321,47716.06540796308
T1190322,62034.969290246365
T1190323,55013.96494717247
T1190324,45260.42512738295
T1190325,48262.88999131147
T1190326,42015.67557589859
T1190327,37464.62720485602
T1190328,52902.75784414499
T1190329,47536.12026220902
T1190330,35105.65552483183
T1190331,66837.644826777
T1190332,66879.16905544934
T1190333,40609.52049685894
T1190334,65595.64209373092
T1190335,45260.683478567
T1190336,40750.59529518714
T1190337,53613.36836731925
T1190338,49151.36341375574
T1190339,35663.552938928864
T1190340,31198.69043836258
T1190341,45272.97265606709
T1190342,47896.892426413586
T1190343,45489.89164649052
T1190344,36191.23045217615
T1190345,33708.49126525858
T1190346,40815.54561165196
T1190347,36037.93425887908
T1190348,33766.104896780125
T1190349,47235.49117965653
T1190350,45601.45928007341
T1190351,49573.52346026676
T1190352,36564.03658536389
T1190353,62719.80326072921
T1190354,85784.99785511749
T1190355,49889.145027189064
T1190356,38222.02345197006
T1190357,42266.17261004821
T1190358,34408.17931931469
T1190359,52846.582953116274
T1190360,27137.090790403752
T1190361,42374.41298298103
T1190362,52815.94105187693
T1190363,55563.10202427333
T1190364,44960.18356567459
T1190365,50962.61201843712
T1190366,84175.9830610492
T1190367,38832.21619709423
T1190368,92324.63035584145
T1190369,67626.17672860244
T1190370,35199.10329956166
T1190371,59298.31122555208
T1190372,42490.3606802617
T1190373,46274.39278942043
T1190374,56225.307899796746
T1190375,71194.04375161305
T1190376,20877.645397947603
T1190377,30701.504037498762
T1190378,75999.33219808384
T1190379,63373.41447685189
T1190380,73906.23864824111
T1190381,52810.72786070907
T1190382,58122.43880654151
T1190383,84175.9830610492
T1190384,61380.30112443789
T1190385,46754.22930163485
T1190386,52748.65419412064
T1190387,55714.24951968652
T1190388,46578.42121982224
T1190389,35385.82720048351
T1190390,48283.6492455178
T1190391,83491.10494588217
T1190392,55478.590822500155
T1190393,47317.74686706175
T1190394,67796.54380616614
T1190395,62303.377012850455
T1190396,48598.79650634345
T1190397,44646.8347029364
T1190398,41388.7897734288
T1190399,88396.6764516202
T1190400,47922.97708124425
T1190401,38167.817488651635
T1190402,69195.70575483073
T1190403,42915.821993862475
T1190404,36985.74025664931
T1190405,46274.39278942043
T1190406,36516.596745583265
T1190407,37600.128932382
T1190408,78737.22960246308
T1190409,72999.0199160934
T1190410,45489.89164649052
T1190411,47002.35816965247
T1190412,31522.25675662702
T1190413,66331.4022011946
T1190414,39180.97305075091
T1190415,48262.88999131147
T1190416,43975.41936304852
T1190417,48594.29596982564
T1190418,47958.70409081757
T1190419,63678.0678670697
T1190420,40035.13091348742
T1190421,54184.04709719041
T1190422,56164.50909765794
T1190423,27730.446602084514
T1190424,48997.767934493895
T1190425,50926.93918334698
T1190426,43896.06604471019
T1190427,33226.03007516689
T1190428,45325.362957688994
T1190429,55964.99546058428
T1190430,37121.923854244385
T1190431,49280.80212916958
T1190432,62649.88713122599
T1190433,41665.579157585504
T1190434,45367.894983974584
T1190435,62458.69156866995
T1190436,72959.07239377534
T1190437,54221.491720521204
T1190438,57213.793145441945
T1190439,37169.41751155802
T1190440,30691.769371406728
T1190441,49228.14478822696
T1190442,45330.343073305194
T1190443,33532.811172568625
T1190444,37349.066057385295
T1190445,39149.67311218484
T1190446,45304.871764955795
T1190447,42555.91589616569
T1190448,44791.6729203902
T1190449,46203.234693141865
T1190450,46610.04366824405
T1190451,44723.374000993266
T1190452,74373.32124828857
T1190453,43522.49549293463
T1190454,50043.13274563225
T1190455,41364.02167869583
T1190456,30944.225039338213
T1190457,65049.73783054512
T1190458,41915.304369960155
T1190459,48459.913073418466
T1190460,39233.99357376053
T1190461,44579.076842597955
T1190462,49589.68012785042
T1190463,35778.14452796086
T1190464,44740.31534106947
T1190465,33489.73746456413
T1190466,64577.075532922165
T1190467,46082.5058355059
T1190468,54292.23186580525
T1190469,58236.509163200935
T1190470,41890.76261946002
T1190471,90746.65729368982
T1190472,54964.41109480475
T1190473,40775.79949149311
T1190474,39136.633909323195
T1190475,77673.01663184904
T1190476,48263.213501248385
T1190477,57592.89537997587
T1190478,62064.0502136899
T1190479,59762.82339984036
T1190480,82650.20838889107
T1190481,53085.05540531533
T1190482,42906.78420237964
T1190483,29751.167397286175
T1190484,46604.96852530819
T1190485,28453.347671938653
T1190486,74755.8805660393
T1190487,57206.651165794545
T1190488,16211.91380908298
T1190489,71234.09021559119
T1190490,47765.707555887486
T1190491,71944.63085712286
T1190492,45082.809120482125
T1190493,58899.97659237222
T1190494,48046.074843433686
T1190495,30528.98893545493
T1190496,59657.83129622729
T1190497,35333.65153676671
T1190498,47885.6586016003
T1190499,65153.74958150978
T1190500,48410.163798258756
T1190501,70484.54616634062
T1190502,55641.93533283121
T1190503,54650.452684897675
T1190504,58732.81353207273
T1190505,45391.749023845216
T1190506,35581.53035871697
T1190507,24548.609871748078
T1190508,44724.878798823374
T1190509,41639.15118416923
T1190510,59131.49570861194
T1190511,46857.76381004196
T1190512,34414.891259726704
T1190513,43653.653892638926
T1190514,86768.87561208404
T1190515,110903.7452181614
T1190516,42491.09586501508
T1190517,55589.70603310993
T1190518,48296.23166108861
T1190519,58377.780948192696
T1190520,45721.270936762936
T1190521,63707.15250063001
T1190522,42855.52512190701
T1190523,28497.575127914562
T1190524,48231.87199901196
T1190525,41033.86522321799
T1190526,43642.48388507917
T1190527,40101.30289950458
T1190528,46058.54326459008
T1190529,62511.89783834781
T1190530,60781.24350317924
T1190531,40016.03935373716
T1190532,74975.01946378303
T1190533,36567.522302517325
T1190534,51443.70823638073
T1190535,68319.63061724528
T1190536,75725.60656929288
T1190537,89565.97356728747
T1190538,34388.145955500964
T1190539,67609.50065171927
T1190540,94527.63300585978
T1190541,96105.60606801143
T1190542,50979.304914024986
T1190543,52577.64858059956
T1190544,46974.69296090282
T1190545,42576.435163477116
T1190546,56538.37068912672
T1190547,71245.01506167167
T1190548,67449.70758495311
T1190549,56208.63182291358
T1190550,86423.583675104
T1190551,33644.835686966966
T1190552,45618.405447877674
T1190553,32356.94340682025
T1190554,50795.14066523101
T1190555,50878.31486766177
T1190556,52012.9512986558
T1190557,34370.89737157179
T1190558,46218.00350867935
T1190559,45642.947198377806
T1190560,34288.61866750374
T1190561,53317.322956268064
T1190562,90549.851324254
T1190563,75015.0659277612
T1190564,67115.96956117499
T1190565,43828.94572792223
T1190566,48868.69185357004
T1190567,66069.44046911497
T1190568,45366.79401258688
T1190569,82518.20531463303
T1190570,49095.537812392235
T1190571,55697.57344280335
T1190572,61358.95883624038
T1190573,76779.99562826338
T1190574,52731.97811723747
T1190575,64523.798587502344
T1190576,49217.53447490817
T1190577,67444.13132333421
T1190578,50409.83118077218
T1190579,37530.1199717465
T1190580,51415.38067640358
T1190581,47703.06219146617
T1190582,50026.45666874908
T1190583,74265.52187851061
T1190584,70073.95728551772
T1190585,42908.61587916856
T1190586,46583.16795032466
T1190587,51990.532819729124
T1190588,49211.46871134378
T1190589,39113.47002890117
T1190590,52321.93879824328
T1190591,54167.37102030724
T1190592,34506.878109810816
T1190593,57949.134548938855
T1190594,43761.64438711875
T1190595,87272.08065805215
T1190596,87956.95877321917
T1190597,62874.05079293507
T1190598,44905.08686094455
T1190599,51045.3896954794
T1190600,71577.5195183361
T1190601,34703.85477138702
T1190602,41357.20144064018
T1190603,36276.99184836993
T1190604,52326.4393347611
T1190605,48374.477531354045
T1190606,40816.45042424457
T1190607,59565.54788539008
T1190608,49053.005786106645
T1190609,56541.10952311645
T1190610,41927.44722070044
T1190611,47858.27249003816
T1190612,59369.57816124888
T1190613,72976.68146700072
T1190614,30896.720522452557
T1190615,50002.03561783808
T1190616,38152.398285697585
T1190617,59305.65710859644
T1190618,52011.29207393545
T1190619,51624.53525483124
T1190620,33510.797129334984
T1190621,46033.926247047915
T1190622,51613.30143001795
T1190623,50640.27518204193
T1190624,60853.60865187194
T1190625,51773.71767185134
T1190626,33084.49360248205
T1190627,72177.44639804849
T1190628,39309.17318713463
T1190629,52879.00624217338
T1190630,46102.055811398684
T1190631,38642.49618866874
T1190632,20839.62334094326
T1190633,50306.06404823989
T1190634,50002.03561783808
T1190635,63064.3746818166
T1190636,49448.91376518059
T1190637,56543.58388029458
T1190638,50585.40663845961
T1190639,49057.98590172284
T1190640,45960.699180048396
T1190641,51653.230660817746
T1190642,53616.787855606715
T1190643,41108.695789434096
T1190644,57473.26524321799
T1190645,66388.64236533955
T1190646,46643.464822280126
T1190647,92177.65216379016
T1190648,59206.23365091781
T1190649,45091.664507113484
T1190650,70941.86377276962
T1190651,51346.83539371894
T1190652,50963.13400807418
T1190653,37820.39718231323
T1190654,44728.39179321817
T1190655,27660.43764144901
T1190656,38400.55833167691
T1190657,59907.064181981055
T1190658,40636.022939193484
T1190659,51850.83211041369
T1190660,39761.88739741502
T1190661,62495.22176146464
T1190662,51938.36580681876
T1190663,69497.12063869959
T1190664,33203.01371689219
T1190665,68896.30466583288
T1190666,46218.73869343273
T1190667,47337.01045507935
T1190668,49954.00319110978
T1190669,61649.751002875404
T1190670,70364.28473563837
T1190671,65163.32306294408
T1190672,53895.13553721301
T1190673,47381.29672105657
T1190674,49786.186093007724
T1190675,47499.49086120916
T1190676,53474.845036936764
T1190677,50306.06404823989
T1190678,65274.72468979317
T1190679,49119.39185226287
T1190680,44828.97241817773
T1190681,44397.16985722828
T1190682,24478.600911112582
T1190683,50848.21546869961
T1190684,51469.31019586931
T1190685,45283.4930048766
T1190686,70217.66715472245
T1190687,50337.6864966617
T1190688,50963.13400807418
T1190689,57341.0111957369
T1190690,78536.85627820928
T1190691,49070.93832298863
T1190692,50332.611353725835
T1190693,39918.8732805938
T1190694,37419.59397322399
T1190695,48467.958169487116
T1190696,44543.188440069614
T1190697,51493.35038430514
T1190698,37493.747725197776
T1190699,87956.95877321917
T1190700,49329.10210849105
T1190701,53301.16628868441
T1190702,40323.66631741269
T1190703,65801.03274651089
T1190704,66485.86671699373
T1190705,71674.13359875893
T1190706,45955.2307668201
T1190707,35708.135567325364
T1190708,115214.40272039235
T1190709,51729.844413796636
T1190710,62830.281416259895
T1190711,62002.57261946544
T1190712,52748.472608606055
T1190713,41437.51355711442
T1190714,52383.69128497332
T1190715,34451.39910345553
T1190716,74812.71550760118
T1190717,44337.16332527659
T1190718,61550.86052138411
T1190719,51263.76309062667
T1190720,53008.44495758723
T1190721,54633.77660801451
T1190722,51907.09419269927
T1190723,47250.13832135228
T1190724,39391.19576734652
T1190725,40897.06033997567
T1190726,42947.808121267335
T1190727,54997.288870289296
T1190728,49217.53447490817
T1190729,49000.61548448473
T1190730,47623.708873127835
T1190731,44494.81426157001
T1190732,45229.095145778374
T1190733,36985.6598072157
T1190734,69376.61780590088
T1190735,70621.72413977244
T1190736,38833.29835324948
T1190737,54654.58201176463
T1190738,45743.31840431624
T1190739,51990.532819729124
T1190740,41208.8461712389
T1190741,56812.69823373298
T1190742,87446.65721816721
T1190743,70570.59202462404
T1190744,58105.76272965834
T1190745,45689.61141810073
T1190746,52886.081767261814
T1190747,66392.44221554909
T1190748,48988.067955800594
T1190749,35967.92529824358
T1190750,65806.605298013
T1190751,77687.2143604111
T1190752,49032.51459337344
T1190753,35281.886488675824
T1190754,42978.2125401434
T1190755,51600.77261186461
T1190756,34461.13376954757
T1190757,59692.638289001945
T1190758,33363.85238820089
T1190759,48810.451948899776
T1190760,48555.59834562894
T1190761,46283.55872458334
T1190762,50604.81272739732
T1190763,38081.08634225563
T1190764,59656.831329851106
T1190765,47731.19060046514
T1190766,66225.60355996985
T1190767,50545.242565592314
T1190768,85404.08036806872
T1190769,50432.63306689257
T1190770,55793.28809301765
T1190771,53302.84134221621
T1190772,48451.01682941092
T1190773,31269.58049405051
T1190774,71464.33303047127
T1190775,45187.90686396747
T1190776,78864.03729630384
T1190777,79202.14022770285
T1190778,50408.3302717935
T1190779,45147.510698856284
T1190780,32251.275486684666
T1190781,62666.04004863676
T1190782,63400.38638055041
T1190783,50514.29779615272
T1190784,62625.20106750933
T1190785,40360.39022597276
T1190786,114177.1654126303
T1190787,52692.29450449408
T1190788,49364.110260057714
T1190789,58716.137455189564
T1190790,51534.01180329243
T1190791,77028.72022067022
T1190792,40680.266826649495
T1190793,78311.1238045736
T1190794,54669.476670041615
T1190795,46634.42703079729
T1190796,78311.1238045736
T1190797,51045.3896954794
T1190798,75888.39329512235
T1190799,45528.19223682045
T1190800,75102.8115725698
T1190801,62731.320685386294
T1190802,38879.94176187626
T1190803,59314.978586909085
T1190804,38074.47310557573
T1190805,47267.32487153324
T1190806,43115.58472572696
T1190807,49971.63246044826
T1190808,38837.26180106868
T1190809,73259.86739278663
T1190810,51990.856329666036
T1190811,48306.7196710156
T1190812,49097.26926955048
T1190813,59692.638289001945
T1190814,51561.02690549598
T1190815,60949.206250117684
T1190816,59146.56035293675
T1190817,37121.251917865055
T1190818,37233.956430947015
T1190819,53915.176658475655
T1190820,68721.74255217813
T1190821,83407.70452132565
T1190822,68792.29291486823
T1190823,43219.89622056756
T1190824,59692.638289001945
T1190825,62571.23786429978
T1190826,56697.30668829754
T1190827,49899.943760473645
T1190828,49214.41685928258
T1190829,60979.85660170646
T1190830,33294.53079196368
T1190831,41237.600636088224
T1190832,52274.99840271052
T1190833,58706.96617912786
T1190834,66224.75502493448
T1190835,37196.77476351854
T1190836,72140.05153826845
T1190837,54657.13858843731
T1190838,52659.047247386705
T1190839,40049.03684353604
T1190840,49810.14866392355
T1190841,58997.990183981965
T1190842,52377.487065681235
T1190843,58019.874694222905
T1190844,44503.44231991076
T1190845,61211.66486312224
T1190846,40955.755183196045
T1190847,39061.29436518437
T1190848,51443.70823638073
T1190849,63528.88685610487
T1190850,53201.85600361024
T1190851,45393.221986003155
T1190852,50730.000998070114
T1190853,66799.55911976821
T1190854,62143.84440445723
T1190855,39079.66415154935
T1190856,65399.67279886132
T1190857,65122.85620876099
T1190858,28383.338711303157
T1190859,59332.261117433045
T1190860,81453.99234401899
T1190861,50670.50188832835
T1190862,65547.72710694362
T1190863,52023.87448950626
T1190864,63930.82974696308
T1190865,50481.8721300525
T1190866,31094.905042541177
T1190867,28394.449908861592
T1190868,43395.46377395115
T1190869,70823.74204658416
T1190870,46549.74521764992
T1190871,76740.04810594527
T1190872,56688.50652115753
T1190873,50748.97737899752
T1190874,44210.98316755505
T1190875,42864.27673774084
T1190876,61371.80123314364
T1190877,79780.30791025379
T1190878,52453.16577993665
T1190879,42206.36005572603
T1190880,49930.877521559516
T1190881,49384.26082497276
T1190882,37277.030138951515
T1190883,35710.78811493014
T1190884,48452.52162724102
T1190885,35994.09904256165
T1190886,50614.9728174293
T1190887,50223.2971085579
T1190888,59820.52844184993
T1190889,43745.95338439519
T1190890,51959.51482742961
T1190891,71121.84671396672
T1190892,56196.879843798815
T1190893,55427.06963139668
T1190894,43126.78943265194
T1190895,40644.797158332505
T1190896,67132.66790206032
T1190897,49863.19331604557
T1190898,66735.62349237218
T1190899,67012.1650692616
T1190900,38795.07400973535
T1190901,43582.637230855544
T1190902,49452.62025655725
T1190903,40787.12694780664
T1190904,46897.30472826214
T1190905,33550.106941469436
T1190906,44058.05751997204
T1190907,76367.18023564626
T1190908,47056.853301447474
T1190909,68459.28930994487
T1190910,45176.32928161866
T1190911,27110.20853351092
T1190912,46871.83341991274
T1190913,45362.82155838013
T1190914,32990.62371268973
T1190915,56837.30901052126
T1190916,59489.06982941471
T1190917,31042.33254343149
T1190918,63860.30228829519
T1190919,34824.978633755
T1190920,45463.027699667145
T1190921,51864.21837909454
T1190922,50498.366073926016
T1190923,57531.95711554124
T1190924,38475.341765732795
T1190925,31049.3153696584
T1190926,46827.3867823399
T1190927,85082.20448152794
T1190928,41585.27221093449
T1190929,64231.7610420884
T1190930,55449.368607615994
T1190931,74292.17547493399
T1190932,52148.438139311744
T1190933,48062.61593509721
T1190934,51754.49548501496
T1190935,27438.81029534307
T1190936,48588.296205536826
T1190937,49103.081917165975
T1190938,63645.924124552315
T1190939,74664.26748403092
T1190940,66561.06137871744
T1190941,56985.879179476055
T1190942,59050.983689661545
T1190943,77018.63962572804
T1190944,26293.977390246713
T1190945,33070.911675898926
T1190946,25391.446027229325
T1190947,36676.58062760798
T1190948,59211.120059682944
T1190949,70895.41465614733
T1190950,49829.85164626843
T1190951,57154.297413448374
T1190952,46958.71067880217
T1190953,86343.88413857605
T1190954,52493.90083830393
T1190955,54652.01706027229
T1190956,38736.37916651498
T1190957,39048.16499777821
T1190958,57531.95711554124
T1190959,40954.90355226627
T1190960,37601.20622395432
T1190961,48353.34052936974
T1190962,40817.53136668271
T1190963,29014.784213485393
T1190964,27762.934248968853
T1190965,33253.16486654694
T1190966,64024.18962870027
T1190967,75946.67106793431
T1190968,62798.8703263048
T1190969,36481.81501520805
T1190970,37683.67405110154
T1190971,20617.99599483733
T1190972,48145.38287477919
T1190973,42668.29124471703
T1190974,51314.163863476075
T1190975,77997.92428992923
T1190976,47841.354444377386
T1190977,47288.23259171989
T1190978,45338.809687748464
T1190979,63183.27437030434
T1190980,51456.10668214602
T1190981,60699.92194517732
T1190982,35920.40516879493
T1190983,74375.59536930601
T1190984,47203.42908659702
T1190985,76837.68749106357
T1190986,52508.79549658092
T1190987,43232.54081254246
T1190988,48145.38287477919
T1190989,25080.548553633736
T1190990,32754.88825126419
T1190991,49308.62902240862
T1190992,62271.567522846366
T1190993,48479.59400858123
T1190994,42236.48868376758
T1190995,36713.52548662083
T1190996,35659.71600885254
T1190997,43941.37463793799
T1190998,48687.53429523892
T1190999,58692.92747841124
T1191000,61239.705207089704
T1191001,69812.9936614092
T1191002,42567.710619757476
T1191003,60464.51989404864
T1191004,37148.492013673924
T1191005,38484.11598487181
T1191006,50718.32506871269
T1191007,68757.39397732743
T1191008,66631.61174140753
T1191009,62910.27195315389
T1191010,40045.67888226533
T1191011,68577.41103613033
T1191012,67999.83199899909
T1191013,46649.77077543908
T1191014,75946.67106793431
T1191015,56294.39497956088
T1191016,48802.45283461348
T1191017,47979.837349718626
T1191018,72738.3588359305
T1191019,43027.22569050678
T1191020,59390.17934792342
T1191021,48177.005323201
T1191022,47739.26258701295
T1191023,74246.87133732608
T1191024,64363.38766720788
T1191025,47793.32201764909
T1191026,39076.91946262753
T1191027,34048.91907334897
T1191028,37230.51459388582
T1191029,47625.504919547035
T1191030,57531.95711554124
T1191031,57045.55247745711
T1191032,48271.951893431884
T1191033,48444.131553936626
T1191034,31203.171214740196
T1191035,43800.0180065877
T1191036,49492.54948735706
T1191037,48145.38287477919
T1191038,68461.04296631175
T1191039,43481.494345310464
T1191040,57496.15015639041
T1191041,28934.22386908048
T1191042,35116.34896549082
T1191043,55312.58406975729
T1191044,58615.40386506719
T1191045,45220.61554759588
T1191046,44482.78364881943
T1191047,64064.92238650916
T1191048,46290.33565595022
T1191049,51734.45436375232
T1191050,89813.19942715089
T1191051,38948.01461597341
T1191052,37295.8367442629
T1191053,33833.417869100944
T1191054,55180.330022276205
T1191055,57322.68112923905
T1191056,58994.5060996011
T1191057,30090.594313223974
T1191058,48247.64909833281
T1191059,48249.15000731148
T1191060,71901.0691418713
T1191061,60301.58731199747
T1191062,74749.65868150054
T1191063,57208.896987788175
T1191064,33121.20531521513
T1191065,45542.38101800547
T1191066,77415.85517361452
T1191067,49283.02706292003
T1191068,67913.27611205702
T1191069,49829.85164626843
T1191070,67693.95015438311
T1191071,56122.7324160746
T1191072,23763.827853839644
T1191073,50161.25762478259
T1191074,28872.432837382567
T1191075,40891.87022008752
T1191076,46934.85663893154
T1191077,35073.05434842181
T1191078,48353.616622692025
T1191079,40747.93470570786
T1191080,56885.4659137994
T1191081,55788.45337547816
T1191082,84907.62792141286
T1191083,41283.05401291596
T1191084,49440.09143840391
T1191085,48802.45283461348
T1191086,50165.75816130041
T1191087,34116.31067490923
T1191088,62574.708808811585
T1191089,46213.79635789335
T1191090,48884.708522018715
T1191091,49850.610900474756
T1191092,57404.86671192939
T1191093,46892.32461264595
T1191094,47841.354444377386
T1191095,74415.54289162409
T1191096,50531.61333103338
T1191097,38519.585653188806
T1191098,25575.72705801187
T1191099,47784.12506231394
T1191100,49373.33062983173
T1191101,44473.745857336595
T1191102,70612.22873036143
T1191103,111812.71267599105
T1191104,47056.853301447474
T1191105,57950.20826492147
T1191106,49463.85408137054
T1191107,60366.86794874701
T1191108,45797.116620838904
T1191109,40415.75399001642
T1191110,88185.39858761473
T1191111,44057.322335218654
T1191112,49798.83365396892
T1191113,57171.57994397234
T1191114,72610.56672714374
T1191115,75868.40461139643
T1191116,68885.82949765329
T1191117,41668.26455446154
T1191118,54380.42834965576
T1191119,49690.150936952996
T1191120,65289.02641149242
T1191121,64955.2883877143
T1191122,61532.59509944403
T1191123,54377.689515666025
T1191124,62962.17503530029
T1191125,43206.11283912619
T1191126,48321.1909565918
T1191127,44814.011787442134
T1191128,79089.5396073797
T1191129,85592.5060365799
T1191130,57746.38300852035
T1191131,46291.84045378033
T1191132,67535.35322399506
T1191133,49254.69950294288
T1191134,93741.15333137214
T1191135,57659.847268389225
T1191136,54527.82534769684
T1191137,65079.678586694936
T1191138,40703.59556428015
T1191139,52657.830689513255
T1191140,29576.493273900167
T1191141,77279.74114004022
T1191142,34285.25076370488
T1191143,35991.71711223689
T1191144,57144.975935135735
T1191145,51041.17483014955
T1191146,44815.145773771575
T1191147,47223.57965151206
T1191148,28736.039348991864
T1191149,42050.301994094356
T1191150,44389.06404418923
T1191151,61566.37701032379
T1191152,32127.937494043043
T1191153,73523.94055848304
T1191154,40966.10825919124
T1191155,60713.369619474375
T1191156,85592.5060365799
T1191157,50292.48460647596
T1191158,50416.967407138865
T1191159,63238.991625400624
T1191160,34406.84112905663
T1191161,32543.173597926318
T1191162,55719.14066529343
T1191163,43794.54959335941
T1191164,36719.260588415564
T1191165,46146.03849755491
T1191166,32290.717929994833
T1191167,49830.17515620535
T1191168,41059.215047106874
T1191169,112849.94998375306
T1191170,49569.16324033594
T1191171,50223.01011151263
T1191172,47168.420935030364
T1191173,60206.78512766051
T1191174,35258.9127997633
T1191175,50587.79143514536
T1191176,23809.096310372603
T1191177,49400.34573203529
T1191178,39276.832383653724
T1191179,52496.45741497661
T1191180,50216.80589222054
T1191181,55859.19352076221
T1191182,72448.26277096188
T1191183,32300.45259608687
T1191184,37888.355670075354
T1191185,43122.8118314159
T1191186,64121.41398035444
T1191187,35913.79193211503
T1191188,48454.29164396861
T1191189,38162.985143952
T1191190,81043.25178468638
T1191191,57403.76141961645
T1191192,42176.48215181589
T1191193,35073.275257486326
T1191194,45570.50942700445
T1191195,58788.52507665697
T1191196,46910.25714952793
T1191197,48171.930180265146
T1191198,37758.1921071331
T1191199,69775.59880162918
T1191200,49332.66921084444
T1191201,48424.72546499891
T1191202,46307.27699602643
T1191203,46936.58809608979
T1191204,30410.654460778744
T1191205,59638.11988282616
T1191206,48717.63369420108
T1191207,47810.95128698756
T1191208,60669.600242799206
T1191209,63436.5800098716
T1191210,51140.48511522372
T1191211,75322.76162377182
T1191212,31350.115955874287
T1191213,38655.76925078387
T1191214,34960.570744404366
T1191215,48818.62374056429
T1191216,43873.245073587226
T1191217,92163.1802692205
T1191218,42342.761146450066
T1191219,43482.26602491711
T1191220,29108.899320589815
T1191221,36975.1474174126
T1191222,49852.27012519511
T1191223,74751.57076792211
T1191224,77212.60087053456
T1191225,83039.62763142944
T1191226,49283.02706292003
T1191227,72650.61319112187
T1191228,23541.31079193431
T1191229,87201.5208306482
T1191230,61164.434119465586
T1191231,28098.393104729883
T1191232,63704.98773247568
T1191233,41600.963213658055
T1191234,56122.7324160746
